Range Time (seconds),Flowrate
618.2000000000137,215.5642524005489
618.3000000000137,215.56578875171488
618.4000000000137,215.56732510288086
618.5000000000138,215.56886145404684
618.6000000000138,215.57039780521282
618.7000000000138,215.5719341563788
618.8000000000138,215.57347050754478
618.9000000000138,215.57500685871076
619.0000000000139,215.57654320987675
619.1000000000139,215.57807956104273
619.2000000000139,215.5796159122087
619.3000000000139,215.5811522633747
619.400000000014,215.58268861454067
619.500000000014,215.58422496570665
619.600000000014,215.58576131687263
619.700000000014,215.58729766803862
619.800000000014,215.5888340192046
619.9000000000141,215.59037037037058
620.0000000000141,215.59190672153656
620.1000000000141,215.59344307270254
620.2000000000141,215.59497942386852
620.3000000000142,215.5965157750345
620.4000000000142,215.59805212620049
620.5000000000142,215.59958847736647
620.6000000000142,215.60112482853245
620.7000000000143,215.60266117969843
620.8000000000143,215.6041975308644
620.9000000000143,215.6057338820304
621.0000000000143,215.60727023319637
621.1000000000143,215.60880658436236
621.2000000000144,215.61034293552834
621.3000000000144,215.61187928669432
621.4000000000144,215.6134156378603
621.5000000000144,215.61495198902628
621.6000000000145,215.61648834019226
621.7000000000145,215.61802469135824
621.8000000000145,215.61956104252423
621.9000000000145,215.6210973936902
622.0000000000146,215.6226337448562
622.1000000000146,215.62417009602217
622.2000000000146,215.62570644718815
622.3000000000146,215.62724279835413
622.4000000000146,215.6287791495201
622.5000000000147,215.6303155006861
622.6000000000147,215.63185185185208
622.7000000000147,215.63338820301806
622.8000000000147,215.63492455418404
622.9000000000148,215.63646090535002
623.0000000000148,215.637997256516
623.1000000000148,215.63953360768198
623.2000000000148,215.64106995884796
623.3000000000148,215.64260631001395
623.4000000000149,215.64414266117993
623.5000000000149,215.6456790123459
623.6000000000149,215.6472153635119
623.7000000000149,215.64875171467787
623.800000000015,215.65028806584385
623.900000000015,215.65182441700983
624.000000000015,215.65336076817582
624.100000000015,215.6548971193418
624.200000000015,215.65643347050778
624.3000000000151,215.65796982167376
624.4000000000151,215.65950617283974
624.5000000000151,215.66104252400572
624.6000000000151,215.6625788751717
624.7000000000152,215.66411522633769
624.8000000000152,215.66565157750367
624.9000000000152,215.66718792866965
625.0000000000152,215.66872427983563
625.1000000000153,215.6702606310016
625.2000000000153,215.6717969821676
625.3000000000153,215.67333333333357
625.4000000000153,215.67486968449955
625.5000000000153,215.67640603566554
625.6000000000154,215.67794238683152
625.7000000000154,215.6794787379975
625.8000000000154,215.68101508916348
625.9000000000154,215.68255144032946
626.0000000000155,215.68408779149544
626.1000000000155,215.68562414266142
626.2000000000155,215.6871604938274
626.3000000000155,215.6886968449934
626.4000000000156,215.69023319615937
626.5000000000156,215.69176954732535
626.6000000000156,215.69330589849133
626.7000000000156,215.6948422496573
626.8000000000156,215.6963786008233
626.9000000000157,215.69791495198928
627.0000000000157,215.69945130315526
627.1000000000157,215.70098765432124
627.2000000000157,215.70252400548722
627.3000000000158,215.7040603566532
627.4000000000158,215.70559670781918
627.5000000000158,215.70713305898516
627.6000000000158,215.70866941015115
627.7000000000158,215.71020576131713
627.8000000000159,215.7117421124831
627.9000000000159,215.7132784636491
628.0000000000159,215.71481481481507
628.1000000000159,215.71635116598105
628.200000000016,215.71788751714703
628.300000000016,215.71942386831302
628.400000000016,215.720960219479
628.500000000016,215.72249657064498
628.600000000016,215.72403292181096
628.7000000000161,215.72556927297694
628.8000000000161,215.72710562414292
628.9000000000161,215.7286419753089
629.0000000000161,215.73017832647488
629.1000000000162,215.73171467764087
629.2000000000162,215.73325102880685
629.3000000000162,215.73478737997283
629.4000000000162,215.7363237311388
629.5000000000163,215.7378600823048
629.6000000000163,215.73939643347077
629.7000000000163,215.74093278463675
629.8000000000163,215.74246913580274
629.9000000000163,215.74400548696872
630.0000000000164,215.7455418381347
630.1000000000164,215.74707818930068
630.2000000000164,215.74861454046666
630.3000000000164,215.75015089163264
630.4000000000165,215.75168724279862
630.5000000000165,215.7532235939646
630.6000000000165,215.7547599451306
630.7000000000165,215.75629629629657
630.8000000000166,215.75783264746255
630.9000000000166,215.75936899862853
631.0000000000166,215.7609053497945
631.1000000000166,215.7624417009605
631.2000000000166,215.76397805212648
631.3000000000167,215.76551440329246
631.4000000000167,215.76705075445844
631.5000000000167,215.76858710562442
631.6000000000167,215.7701234567904
631.7000000000168,215.77165980795638
631.8000000000168,215.77319615912236
631.9000000000168,215.77473251028835
632.0000000000168,215.77626886145433
632.1000000000168,215.7778052126203
632.2000000000169,215.7793415637863
632.3000000000169,215.78087791495227
632.4000000000169,215.78241426611825
632.5000000000169,215.78395061728423
632.600000000017,215.78548696845021
632.700000000017,215.7870233196162
632.800000000017,215.78855967078218
632.900000000017,215.79009602194816
633.000000000017,215.79163237311414
633.1000000000171,215.79316872428012
633.2000000000171,215.7947050754461
633.3000000000171,215.79624142661208
633.4000000000171,215.79777777777807
633.5000000000172,215.79931412894405
633.6000000000172,215.80085048011003
633.7000000000172,215.802386831276
633.8000000000172,215.80246913580248
633.9000000000173,215.80246913580248
634.0000000000173,215.80246913580248
634.1000000000173,215.80246913580248
634.2000000000173,215.80246913580248
634.3000000000173,215.80246913580248
634.4000000000174,215.80246913580248
634.5000000000174,215.80246913580248
634.6000000000174,215.80246913580248
634.7000000000174,215.80246913580248
634.8000000000175,215.80246913580248
634.9000000000175,215.80246913580248
635.0000000000175,215.80246913580248
635.1000000000175,215.80246913580248
635.2000000000176,215.80246913580248
635.3000000000176,215.80246913580248
635.4000000000176,215.80246913580248
635.5000000000176,215.80246913580248
