Range Time (seconds),Fuel Pressure
230.39999999997553,20.252527386541615
230.49999999997556,20.251948845853036
230.59999999997552,20.25137030516446
230.6999999999755,20.250791764475885
230.7999999999755,20.25021322378731
230.89999999997553,20.249634683098733
230.9999999999755,20.249056142410158
231.09999999997547,20.248477601721582
231.1999999999755,20.247899061033007
231.2999999999755,20.24732052034443
231.39999999997548,20.246741979655855
231.49999999997544,20.24616343896728
231.59999999997547,20.245584898278704
231.6999999999755,20.24500635759013
231.79999999997546,20.244427816901553
231.89999999997542,20.243849276212977
231.99999999997544,20.2432707355244
232.09999999997547,20.242692194835822
232.19999999997543,20.242113654147246
232.2999999999754,20.24153511345867
232.39999999997542,20.240956572770095
232.49999999997544,20.24037803208152
232.5999999999754,20.239799491392944
232.69999999997538,20.239220950704368
232.7999999999754,20.238642410015792
232.89999999997542,20.238063869327217
232.9999999999754,20.23748532863864
233.09999999997535,20.236906787950065
233.19999999997538,20.23632824726149
233.2999999999754,20.235749706572914
233.39999999997536,20.23517116588434
233.49999999997533,20.234592625195763
233.59999999997535,20.234014084507187
233.69999999997538,20.23343554381861
233.79999999997534,20.232857003130036
233.8999999999753,20.23227846244146
233.99999999997533,20.23169992175288
234.09999999997535,20.231121381064305
234.19999999997532,20.23054284037573
234.29999999997528,20.229964299687154
234.3999999999753,20.22938575899858
234.49999999997533,20.228807218310003
234.5999999999753,20.228228677621427
234.69999999997526,20.22765013693285
234.79999999997528,20.227071596244276
234.8999999999753,20.2264930555557
234.99999999997527,20.225914514867124
235.09999999997524,20.22533597417855
235.19999999997526,20.224757433489973
235.29999999997528,20.224178892801397
235.39999999997525,20.223600352112822
235.49999999997522,20.223021811424246
235.59999999997524,20.222443270735667
235.69999999997526,20.22186473004709
235.79999999997523,20.221286189358516
235.8999999999752,20.22070764866994
235.99999999997522,20.220129107981364
236.09999999997524,20.21955056729279
236.1999999999752,20.218972026604213
236.29999999997517,20.218393485915637
236.3999999999752,20.21781494522706
236.49999999997522,20.217236404538486
236.59999999997518,20.21665786384991
236.69999999997515,20.216079323161335
236.79999999997517,20.21550078247276
236.8999999999752,20.214922241784183
236.99999999997516,20.214343701095608
237.09999999997513,20.213765160407032
237.19999999997515,20.213186619718453
237.29999999997517,20.212608079029877
237.39999999997514,20.2120295383413
237.4999999999751,20.211450997652726
237.59999999997513,20.21245305164276
237.69999999997515,20.21418867370849
237.7999999999751,20.21592429577422
237.89999999997508,20.217659917839946
237.9999999999751,20.219395539905673
238.09999999997513,20.2211311619714
238.1999999999751,20.222866784037127
238.29999999997506,20.224602406102854
238.39999999997508,20.226338028168584
238.4999999999751,20.22807365023431
238.59999999997507,20.229809272300038
238.69999999997503,20.231544894365765
238.79999999997506,20.233280516431492
238.89999999997508,20.235016138497222
238.99999999997505,20.23675176056295
239.099999999975,20.238487382628676
239.19999999997503,20.240223004694403
239.29999999997506,20.24195862676013
239.39999999997502,20.243694248825857
239.499999999975,20.245429870891584
239.599999999975,20.247165492957315
239.69999999997503,20.248901115023042
239.799999999975,20.25063673708877
239.89999999997497,20.252372359154496
239.999999999975,20.254107981220223
240.099999999975,20.255843603285953
240.19999999997498,20.25757922535168
240.29999999997494,20.259314847417407
240.39999999997497,20.261050469483134
240.499999999975,20.26278609154886
240.59999999997495,20.26452171361459
240.69999999997492,20.26625733568032
